lon,lat,diameter_km
48.4319,-49.6846,64.611
129.7913,-39.0376,64.313
157.4020,-4.6835,64.300
13.9439,40.1349,64.261
-70.5087,70.7805,64.221
143.6189,-33.9472,63.999
176.0734,71.7498,63.978
-105.9331,35.4049,63.946
-113.8634,18.3402,63.879
-107.7877,18.7462,63.859
136.3799,-4.7986,63.834
99.1891,25.0031,63.820
-93.9807,9.0112,63.807
-119.4498,22.5369,63.720
135.3766,2.7127,63.688
-15.3411,-45.4741,63.654
93.4213,-29.2191,63.648
122.5410,60.8287,63.636
176.7719,74.8846,63.627
72.3298,-25.0940,63.626
-78.0349,41.0312,63.610
106.8862,7.1406,63.584
-50.5174,-61.3802,63.538
-85.0042,26.3188,63.534
-159.4866,14.8142,63.531
-165.3174,-55.5262,63.528
125.0765,-58.3460,63.465
145.0817,-40.0199,63.460
-7.1940,-11.1204,63.382
-18.8559,-78.0850,63.316
-62.6176,-82.2298,63.304
-176.0283,-76.2816,63.296
135.1394,40.0933,63.272
-121.6240,60.9257,63.247
36.0658,16.6954,63.238
131.3990,-4.6099,63.234
-124.3630,-62.4327,63.234
-102.4486,62.4714,63.224
96.1742,-58.8651,63.186
-169.1557,74.9267,63.161
101.5682,-48.8733,63.156
-129.0845,41.9419,63.149
67.7804,-46.3997,63.125
70.7666,-25.0314,63.089
11.5307,-6.2576,63.078
-115.3148,36.9443,62.976
140.7466,-18.8335,62.919
13.9535,-13.8246,62.913
-128.2279,-17.2436,62.901
8.7273,-42.4674,62.896
157.9091,-23.7899,62.885
-121.2845,-8.2912,62.862
-160.9076,48.8591,62.861
-143.6610,61.9088,62.828
74.6412,-39.6669,62.822
-164.7550,-60.7027,62.773
-83.0225,46.4022,62.748
1.0050,-23.6954,62.699
-137.8708,22.9048,62.679
174.7605,-57.5712,62.652
-58.0265,-11.8418,62.652
-124.3269,21.4468,62.570
44.0721,-20.9690,62.523
-63.6376,-75.2626,62.510
113.4501,-32.7430,62.480
45.9412,21.2391,62.480
-112.6934,17.6603,62.393
-70.9615,-25.1309,62.355
124.4011,36.0379,62.354
103.2851,9.5106,62.345
3.0002,-70.8682,62.293
-90.9579,-74.7944,62.240
-176.8595,-14.4295,62.224
157.3639,-30.4780,62.180
130.8091,-28.3902,62.166
76.5549,-39.3862,62.152
158.3877,-8.7535,62.108
-38.9972,-6.6414,62.068
-17.8603,-39.5238,62.036
129.4933,40.8701,62.031
163.2730,-13.0702,61.989
-136.2634,31.9743,61.942
-143.0369,-7.0580,61.868
-82.2546,20.3614,61.853
-146.8224,70.2748,61.803
105.0814,52.2547,61.798
-20.9515,-80.1339,61.718
107.1128,29.6679,61.687
131.4299,-31.1736,61.680
155.1812,1.2165,61.656
-113.1889,23.4213,61.638
113.5450,2.7775,61.636
-86.0541,51.1331,61.602
153.3806,-28.5935,61.589
75.0647,-57.7979,61.553
-27.7154,-4.5387,61.532
-94.6588,62.6247,61.499
-61.4154,58.7044,61.498
145.3598,44.1988,61.445
38.5940,79.7289,61.431
129.0218,25.7709,61.414
161.8577,-24.8548,61.356
72.7884,-52.8500,61.353
-175.1766,55.1698,61.314
113.0459,-1.3773,61.281
76.5376,72.9867,61.224
-158.7859,50.1749,61.199
141.9268,-32.5071,61.183
84.3666,-42.7076,61.175
103.8254,25.4887,61.113
-166.2814,33.3074,61.111
133.3079,53.2272,61.108
126.1411,37.0302,61.058
101.0866,-5.9091,61.057
-127.9937,53.3304,61.056
-115.2138,-1.1586,61.038
132.4355,59.8814,61.038
30.6831,76.2974,60.972
0.7104,-39.3962,60.927
-7.8730,-41.3703,60.923
88.1583,-20.3695,60.913
85.7908,68.0662,60.913
179.4629,44.7117,60.896
111.1230,-40.1948,60.876
60.8737,-73.9949,60.872
-169.8000,-28.8012,60.860
138.0631,20.5008,60.860
-132.4000,-21.7009,60.860
2.5000,-25.4010,60.860
135.2593,22.0650,60.846
-89.7137,61.4701,60.842
-142.1121,-61.3729,60.813
77.7367,45.2459,60.799
86.3882,-31.5982,60.748
79.6103,-38.3010,60.744
121.1483,-49.3899,60.732
68.0214,-57.6937,60.602
-51.2215,69.5173,60.600
6.1128,-54.5550,60.588
-122.7137,-67.9310,60.584
116.9656,22.3594,60.554
172.9381,19.7102,60.459
174.3798,47.0198,60.456
8.6261,73.8223,60.427
-26.7330,-34.0640,60.321
174.7763,22.5703,60.274
133.1681,81.5167,60.217
71.3319,-56.5442,60.181
126.8006,-47.7989,60.139
167.4704,32.1747,60.130
155.9740,-64.2860,60.122
-126.1754,54.7304,60.065
-91.7789,48.2298,60.023
167.5827,-68.9099,60.017
135.4689,-17.3926,59.987
-171.7148,-24.8261,59.933
-148.9718,-10.4789,59.914
-107.5276,59.3586,59.891
-143.5329,10.0749,59.884
-84.4968,17.0704,59.867
-146.5000,19.5007,59.863
-78.1636,5.5002,59.863
131.1728,17.4167,59.860
111.0730,-71.3669,59.827
112.5120,-46.6562,59.824
18.1180,-28.0832,59.773
-77.3893,60.3584,59.770
-112.3336,-32.4161,59.742
-75.2798,-14.3320,59.740
127.3045,1.8884,59.664
-139.5653,-61.6050,59.642
-54.6503,-82.2440,59.621
63.3549,7.2775,59.615
-19.5441,-31.8393,59.606
-99.1554,70.0955,59.527
79.8896,-40.0312,59.518
-23.5478,66.6122,59.496
-86.9387,63.8567,59.460
-109.2547,32.7365,59.458
-81.7417,82.6913,59.452
71.4058,-50.2620,59.434
104.1434,-53.4348,59.378
-58.1372,-35.0950,59.368
144.2580,-50.3178,59.367
-176.8084,-19.6566,59.351
133.3790,-28.2491,59.325
134.3324,14.3835,59.319
87.2967,-19.6583,59.272
145.8514,-47.1312,59.228
63.3196,-31.1008,59.126
-12.6642,-33.9040,59.112
47.8418,-30.4735,59.061
68.2675,-31.8680,59.005
112.7346,-81.2065,58.995
-158.3691,17.2443,58.867
-175.6550,3.8579,58.859
-170.7564,0.3724,58.859
134.7369,-9.5485,58.853
-169.6000,-1.7242,58.853
-66.1893,-76.9638,58.846
-91.3334,-61.2945,58.772
-80.4258,4.7575,58.700
129.6081,-46.6045,58.657
-22.2984,-20.7478,58.591
79.3808,-16.5852,58.584
-119.8539,46.5007,58.584
82.3931,-34.4970,58.556
153.9759,14.2872,58.556
-118.4131,-39.6537,58.512
-76.6363,-38.6503,58.492
69.4604,71.8302,58.457
115.3777,-22.6116,58.448
173.3792,-0.6542,58.358
-86.6205,-60.1962,58.348
124.9918,-46.3320,58.306
-151.3737,27.2906,58.289
-137.6359,-66.3016,58.204
-88.5602,62.0043,58.177
15.9862,-69.8839,58.149
167.3245,-22.7079,58.145
-144.7510,57.4648,58.122
-162.6960,51.5078,58.105
56.5206,31.2031,58.074
157.6078,-6.9534,58.033
87.5343,-15.8808,58.028
-124.9331,41.7232,58.024
-154.5705,42.0494,58.014
-107.8028,41.3838,57.994
81.2846,19.8451,57.927
108.9392,11.9585,57.926
-147.9637,-46.8893,57.913
-118.3601,-21.6040,57.910
-107.2637,-51.5116,57.910
-102.5186,58.3871,57.898
39.7504,68.7391,57.890
47.7212,38.7906,57.885
142.5129,-13.6935,57.879
150.5041,64.8593,57.875
-11.3000,14.5005,57.852
-175.0255,-0.5409,57.852
152.3986,-20.0313,57.844
-15.4059,-43.2166,57.831
-149.8489,46.5600,57.820
82.6049,-43.9715,57.815
158.8738,64.6837,57.748
-82.1384,-44.7364,57.711
-101.5948,28.7144,57.699
-126.8783,-18.6201,57.688
-110.0428,82.1100,57.638
-104.7540,9.1811,57.626
134.2844,-6.8007,57.617
-80.8171,63.4407,57.617
-175.8268,68.2798,57.547
-119.5791,-15.2019,57.519
-162.9597,-77.0123,57.503
-112.1584,1.9014,57.496
119.7497,20.7391,57.494
-117.4810,74.8740,57.477
141.2637,-5.5750,57.466
119.9727,64.7480,57.453
-178.6330,-16.5084,57.450
9.4361,79.7126,57.445
-3.9554,-22.0049,57.392
138.5803,-26.6093,57.327
32.2079,19.7654,57.285
-41.4998,3.4796,57.277
124.0206,54.8710,57.262
97.4077,14.2031,57.218
59.0346,-39.4785,57.211
-174.9995,-40.1459,57.208
145.3156,-37.8957,57.167
97.9121,-31.2896,57.122
122.8603,35.7354,57.116
-128.3078,25.1297,57.066
153.9256,3.7402,57.062
-42.5817,-69.3121,57.060
85.6131,19.5177,57.047
-30.3903,-24.8471,57.020
47.1247,-65.6721,57.018
46.5634,5.4906,56.991
-33.9847,-40.3300,56.938
-66.9398,5.1002,56.855
-167.9201,-0.2846,56.854
-163.6796,41.3300,56.838
63.3793,-42.3177,56.836
-32.0704,-49.7159,56.817
-69.8940,7.6812,56.777
161.7095,11.9232,56.730
-82.1116,32.6543,56.718
134.5991,-18.8188,56.717
-70.4927,-16.8113,56.707
30.6437,26.6847,56.697
111.6756,-22.6733,56.689
-173.4513,45.1402,56.615
75.4013,4.1326,56.602
-147.6687,49.5180,56.462
89.3405,-31.4731,56.407
111.8789,-14.1376,56.405
-117.1853,-3.1099,56.364
130.7702,-3.9532,56.190
87.4363,58.6613,56.174
-171.1102,55.4050,56.167
-165.0127,50.0115,56.150
54.3990,61.9728,56.121
-157.3533,-8.4639,56.107
89.7406,-19.4156,56.085
19.6937,-29.4498,56.084
41.2087,-26.6641,56.064
143.1184,49.4469,55.996
-163.6859,28.7628,55.940
168.9099,-47.6007,55.921
-139.6125,-17.8946,55.886
56.6379,-23.8336,55.874
165.7114,-42.9892,55.871
-95.8362,-29.8960,55.862
-132.9271,-24.7705,55.856
-99.6000,55.6026,55.849
11.2754,-64.6038,55.849
88.1352,-61.4204,55.848
-128.3035,-64.5055,55.828
-116.3331,29.2070,55.820
117.6120,-26.4444,55.804
159.8163,4.4653,55.763
14.3057,-28.3909,55.750
62.6248,85.0376,55.748
130.1015,4.9697,55.741
2.4655,-42.1191,55.712
-93.9164,-14.5356,55.702
100.2526,9.6315,55.702
-120.4419,14.8425,55.659
-14.2293,-11.6587,55.640
-72.3409,-19.9960,55.633
129.4896,19.3993,55.585
-67.9718,55.6108,55.571
-10.7825,-46.5981,55.565
76.5760,-57.4101,55.540
44.4677,71.6552,55.503
-126.9743,-47.4278,55.461
-139.4148,42.7544,55.444
11.3911,-34.6040,55.433
112.4804,-35.9356,55.426
-171.3342,-73.5100,55.337
171.1406,-56.4978,55.321
-111.5322,80.0580,55.318
165.4502,-40.6816,55.285
67.6635,59.8228,55.187
-127.9868,-31.2941,55.163
0.0309,-57.5380,55.124
113.2754,-51.9851,55.110
-178.9610,-4.0665,55.103
152.2006,-69.0712,55.098
-17.3978,-8.3848,55.080
71.0723,63.0018,55.037
-125.5478,22.4411,55.003
165.3481,65.4726,54.990
-135.1725,42.7988,54.987
-0.3650,-54.0217,54.925
-139.2028,32.3891,54.916
164.4919,-49.3567,54.896
-147.6060,9.0647,54.894
-152.0584,-53.2741,54.870
-89.8000,24.5008,54.852
-140.3363,-32.4011,54.852
132.3530,-9.5324,54.849
133.5284,-16.7487,54.845
178.8854,68.9940,54.836
-126.2937,-24.1916,54.832
-88.7138,23.5517,54.810
-178.7008,-33.3077,54.736
-36.3708,-47.5456,54.730
96.3346,-27.4773,54.729
86.5656,37.1122,54.689
138.6956,-28.0672,54.666
-3.9355,-43.4031,54.607
11.5585,-60.2249,54.513
176.7445,6.8805,54.502
131.6506,-6.7566,54.461
4.5977,40.1841,54.417
103.8415,-8.2089,54.385
89.7198,-18.5956,54.377
75.1032,-31.6414,54.364
152.5021,-32.6243,54.352
27.7756,11.1576,54.309
-179.2636,-23.7337,54.277
-177.2759,44.8038,54.217
67.8680,-83.6473,54.170
116.6348,1.0137,54.147
1.2746,33.8458,54.117
-154.6372,-39.0585,54.102
11.0447,-40.5795,54.080
-148.3728,-19.3078,54.040
-116.3423,47.1233,54.039
-124.5757,-58.9908,54.013
-4.5296,67.4861,54.006
-53.8068,-24.6241,54.002
115.0291,30.4927,53.974
-0.1265,5.0489,53.949
96.4715,-25.6564,53.947
-112.4243,-57.4664,53.947
-177.1282,28.0472,53.910
-136.3599,19.3845,53.909
-152.4295,-13.4930,53.904
-147.8309,31.4037,53.903
143.0668,23.0280,53.901
-177.6127,37.2885,53.886
-120.5187,0.2222,53.866
119.2907,-35.1362,53.853
8.3914,-71.6050,53.846
-172.1705,-10.0694,53.832
97.6213,-60.9471,53.829
88.9185,-40.3805,53.803
-52.6282,-33.8590,53.802
138.2426,75.0047,53.786
106.1439,17.8322,53.775
177.8795,-53.3085,53.775
97.3737,24.8304,53.773
179.9975,25.3662,53.773
45.8169,-29.3385,53.756
-148.9888,-7.6018,53.725
-142.6980,-63.2442,53.715
18.6796,-11.3766,53.705
88.6944,69.9665,53.705
-26.0551,-47.0614,53.690
14.0637,77.7571,53.617
44.8563,55.7521,53.609
-72.4048,-56.3481,53.597
-2.5310,-87.5024,53.591
60.8253,42.5663,53.536
82.5055,31.2677,53.535
-171.9435,56.5139,53.517
-161.4457,-24.1375,53.500
94.8539,-1.5689,53.487
-128.9227,28.1780,53.450
45.2778,-10.0316,53.434
94.5921,-36.2715,53.409
163.5386,15.0081,53.372
141.4629,-14.8153,53.331
148.2884,78.3806,53.327
48.5668,75.5660,53.326
-170.7303,48.9390,53.323
7.7003,75.5103,53.319
0.1026,-41.0243,53.311
-157.1275,-29.2508,53.310
114.3833,33.2119,53.271
47.2306,-58.3426,53.255
-7.4575,-43.6071,53.183
92.4399,-15.3329,53.012
-158.1425,-30.0826,53.007
-149.3551,-3.4849,52.989
-147.1009,-5.0253,52.936
169.2185,79.2909,52.920
-101.3461,14.7778,52.918
122.9961,24.3430,52.890
-150.0255,29.8459,52.881
-147.2000,-9.8198,52.870
-120.5836,-20.9638,52.864
141.3240,43.8844,52.843
14.3607,62.2664,52.830
-80.6535,13.8867,52.806
51.5852,45.0479,52.763
117.8944,-6.7885,52.741
-60.9376,-77.2737,52.731
175.2238,-19.8981,52.621
-19.8547,-47.6888,52.536
90.8886,-9.8537,52.507
98.2193,-56.4152,52.496
-156.2027,38.3513,52.474
156.0270,-45.5705,52.462
105.5811,-3.9691,52.425
4.2142,-43.7139,52.410
-78.2640,9.9531,52.409
-98.4723,51.6234,52.378
153.5163,-60.4098,52.326
24.7483,-32.3901,52.279
112.6723,4.2507,52.273
117.3033,-60.4986,52.253
108.4642,-56.7248,52.247
-140.3210,-58.6186,52.227
-100.6670,-3.2163,52.224
12.2735,-23.8257,52.177
68.0604,-1.8520,52.153
-96.1399,13.6356,52.128
90.5647,-68.9431,52.124
50.9854,36.5676,52.103
134.2386,-1.2596,52.093
-145.5625,-49.9075,52.070
-166.3429,-18.7123,52.032
101.9318,-4.2284,52.029
150.5930,51.5890,52.023
-163.8462,32.7192,51.984
-1.5125,15.4652,51.977
131.7347,56.6098,51.975
160.8199,14.4649,51.967
117.0649,-2.5448,51.948
-145.0000,46.0902,51.942
137.2988,56.6363,51.930
-155.1909,8.9246,51.846
92.9711,38.4463,51.843
-109.3514,20.4006,51.842
-68.4398,8.6002,51.842
-138.8454,-9.8457,51.839
129.3577,7.6810,51.838
-99.0514,21.9460,51.834
44.4705,-44.5851,51.819
162.8324,44.2143,51.804
9.3856,-75.2225,51.782
78.2965,-30.4030,51.772
-135.2259,70.9778,51.763
-62.5214,-10.5606,51.744
85.4265,-6.1154,51.713
174.2902,57.5803,51.712
-76.4150,-6.4539,51.686
47.2956,-53.6283,51.673
115.7549,-69.4174,51.673
-77.6684,10.8382,51.660
-31.1492,-19.8884,51.636
-168.8239,37.0127,51.626
89.5809,-7.6093,51.624
-128.9713,16.4043,51.610
108.2863,32.6195,51.610
25.8249,62.9636,51.592
119.2919,-38.8335,51.449
60.9839,4.5066,51.440
39.9480,60.8129,51.438
86.9538,-56.6322,51.437
60.5543,-64.4743,51.436
101.0802,15.6190,51.390
-151.8406,25.8148,51.381
69.9993,4.4485,51.375
75.8871,-22.1321,51.344
110.2120,10.8721,51.332
48.9112,-37.1896,51.289
40.0424,-55.5793,51.276
98.7742,-50.8386,51.248
10.0157,-1.2762,51.241
165.5699,-2.6521,51.236
-169.1528,9.0277,51.197
96.0332,6.9719,51.154
132.5200,-31.1203,51.145
82.3604,-68.2909,51.111
158.8630,-65.8704,51.098
-107.4684,-60.1695,51.060
151.8221,-11.7575,51.032
43.8224,61.5921,51.022
139.8188,-33.8562,50.942
97.8339,-29.7298,50.939
-131.8836,-16.2714,50.930
-158.1295,-20.0918,50.903
-53.1072,-30.2684,50.902
-151.8873,-15.0917,50.885
-173.8000,28.5035,50.883
-164.8450,-18.7045,50.881
-78.3704,-22.5980,50.868
-142.3637,-52.0596,50.860
14.1684,71.8579,50.852
-165.7188,5.7042,50.849
-72.7271,16.5750,50.839
-88.2000,16.7004,50.836
-170.8000,-15.7004,50.836
128.6000,-12.1003,50.836
-131.8211,-17.9367,50.816
81.0050,2.9055,50.790
154.0336,19.5239,50.785
-156.2711,-33.1983,50.779
163.2728,-3.8455,50.769
-40.1486,73.8062,50.726
107.7486,30.4263,50.719
-101.5779,-4.4807,50.679
-80.4537,40.9334,50.645
-135.9212,49.0851,50.606
93.2159,-4.4773,50.595
45.0497,-88.0893,50.591
29.8974,-54.9431,50.582
-141.4359,-22.2073,50.524
124.9309,56.7719,50.448
166.0338,36.2794,50.440
-119.8077,67.3493,50.407
9.9438,80.8214,50.355
-131.6464,-23.9567,50.312
-93.8490,64.8189,50.303
17.3935,-1.9327,50.282
89.8188,37.4063,50.269
105.5293,-46.0862,50.259
-17.6257,-16.3735,50.245
14.3167,-62.9770,50.233
146.3645,35.6800,50.212
136.3396,-18.2865,50.193
-98.6858,17.1248,50.188
-79.0960,9.7341,50.166
7.1953,-55.3265,50.129
-10.1144,73.4001,50.125
82.6349,-56.5184,50.072
-10.9941,75.3219,50.039
175.8639,52.6176,49.995
-80.5483,61.5828,49.975
170.5618,-7.7098,49.967
103.1340,64.1691,49.961
-146.6920,-17.4412,49.951
-65.0825,70.7102,49.897
-153.0846,34.5896,49.892
8.0894,-64.6054,49.887
168.3877,18.3582,49.842
139.6888,20.6647,49.818
100.5443,-61.1726,49.806
154.9373,62.5189,49.797
109.7951,5.8270,49.794
15.1792,-16.8134,49.777
-179.5120,33.5901,49.760
173.3070,-3.7832,49.746
-56.9620,-33.7896,49.711
-15.3874,-36.7424,49.690
109.1649,-3.8746,49.639
17.7000,-38.8966,49.626
77.0291,-31.7538,49.617
88.6833,45.7801,49.597
-131.8776,57.4514,49.592
100.0442,-57.1250,49.590
-148.2576,-39.0717,49.585
-88.2132,52.4500,49.582
166.7916,34.3618,49.560
92.3033,8.9570,49.528
99.4889,-36.5139,49.453
-166.5181,18.6030,49.434
15.6493,-35.7092,49.418
117.9408,45.7481,49.383
25.0521,68.2815,49.365
-127.2548,20.7963,49.338
124.4079,19.1871,49.337
106.0739,-23.9936,49.319
70.3274,8.8445,49.312
-78.6629,65.6053,49.303
-58.4265,74.2503,49.295
160.2870,15.5274,49.264
62.5405,-19.1509,49.260
-96.4248,-46.4169,49.247
-149.4216,-5.6480,49.231
-165.6346,9.7172,49.225
-143.4020,-17.7511,49.216
114.2566,23.6644,49.188
79.8570,26.7316,49.182
19.9853,-38.0855,49.180
39.9110,-31.3749,49.165
147.2838,49.0926,49.153
85.2094,16.8171,49.146
174.8228,21.0407,49.138
60.5245,34.9560,49.087
94.4653,-45.5153,49.080
-88.4937,24.9087,49.054
-155.8242,52.7354,49.039
56.1332,-48.7672,48.981
93.5460,63.6845,48.941
-27.8746,-28.0657,48.932
-139.8503,-30.8741,48.931
-166.1382,35.2768,48.930
-122.7028,35.6133,48.920
155.6700,3.7269,48.906
-15.8194,-7.8451,48.887
112.2815,-16.5430,48.870
113.2921,80.0350,48.856
96.1819,23.1575,48.853
-122.5575,-55.3225,48.846
-110.0785,27.7402,48.846
-109.1180,1.5881,48.835
130.6000,-12.2003,48.832
5.9000,-72.6044,48.832
-165.0919,-10.3707,48.826
-72.5127,13.2639,48.826
-150.4645,25.6470,48.824
-37.8467,-72.8053,48.806
-88.0693,27.9078,48.774
28.7995,-18.0764,48.727
70.6006,-10.7477,48.721
166.8353,-28.7494,48.709
-174.8946,-63.4577,48.700
71.4838,-32.3614,48.694
-139.3511,30.1674,48.688
-61.4287,-12.6885,48.653
158.6805,44.8309,48.577
-85.3814,-32.8831,48.564
135.3641,15.9704,48.541
-114.8594,2.6493,48.527
-104.0510,14.3309,48.501
113.4853,-38.8092,48.493
85.3157,20.9870,48.465
149.7801,83.0953,48.432
120.7588,54.0258,48.420
-10.3339,-56.1835,48.419
137.9176,-49.2765,48.377
-20.9400,-52.8715,48.321
69.0535,-4.8538,48.241
-171.1787,8.4510,48.217
-166.8284,67.1340,48.212
112.7665,36.7424,48.184
144.3798,-5.7605,48.161
-105.6199,66.8179,48.143
151.5291,68.6679,48.126
12.6927,-22.1978,48.111
-35.1794,-51.6130,48.080
108.5692,37.3643,48.080
74.5538,-19.1272,48.076
-19.4682,73.8151,48.063
35.7625,70.0064,48.001
117.8268,-42.0169,47.985
128.8934,55.2154,47.961
-50.2806,-13.8149,47.955
-156.7141,37.7628,47.934
-112.8088,40.5437,47.917
120.3854,-5.1469,47.887
-150.6268,33.7318,47.871
31.6163,29.8191,47.859
117.5462,17.9276,47.842
-73.0472,-47.8980,47.829
138.1925,-10.4484,47.820
-142.6342,-14.6413,47.809
84.8708,76.5040,47.774
34.9336,-7.5194,47.761
11.3982,-3.5616,47.759
-170.2705,-64.2873,47.751
4.9308,-50.4629,47.745
94.7993,-31.1312,47.745
-75.7746,39.3991,47.731
122.7772,-46.2766,47.716
-19.9226,72.5932,47.714
-159.8634,44.9027,47.707
176.2014,-28.1821,47.639
43.0606,-57.5944,47.618
165.5556,34.8068,47.613
-145.1674,74.7493,47.590
-140.5534,-70.8764,47.588
-87.4119,76.7517,47.565
153.8119,-49.3767,47.519
-67.0171,-16.6644,47.513
147.7006,-47.8370,47.501
132.1479,11.8183,47.497
115.3302,-46.8347,47.480
-1.6273,5.4610,47.476
89.2855,23.6570,47.471
-26.1592,-29.2304,47.468
100.0069,12.4809,47.430
-51.8615,29.3367,47.426
131.7165,-0.8178,47.414
-85.4525,41.4292,47.385
68.1022,-73.7490,47.345
177.5566,-51.5462,47.279
86.7217,-63.6585,47.271
96.3039,15.9589,47.235
-171.2268,63.9234,47.234
8.3616,-23.5948,47.200
-134.5313,74.6726,47.199
33.6385,-11.8484,47.116
172.1285,2.6425,47.112
2.5303,-11.9807,47.062
69.6051,-37.5787,47.036
104.1658,75.7432,47.036
-29.9831,80.9476,47.028
114.8069,35.4302,46.967
-121.4659,-61.3773,46.928
158.6861,-2.9587,46.915
-135.1542,32.8131,46.904
133.4810,56.0320,46.903
-152.1329,10.5506,46.871
-139.9482,-48.8712,46.842
-127.6240,22.5400,46.838
-139.6511,-22.8551,46.836
-133.3933,0.4335,46.829
7.9983,-84.7828,46.818
134.5976,-25.3568,46.806
155.9918,-70.2984,46.804
-175.8268,-12.3244,46.799
-120.4331,-25.4823,46.793
103.8732,-18.3733,46.788
-6.3787,-66.2364,46.788
94.6851,-23.6216,46.787
-75.8348,53.0524,46.783
81.5831,-60.6268,46.781
-12.4194,-61.1192,46.773
-22.5854,-26.2993,46.753
-118.1622,63.3435,46.752
132.7703,-32.9710,46.668
173.7974,16.3011,46.663
143.5190,-7.7185,46.656
75.4200,-37.9980,46.644
-141.7179,-24.7194,46.603
56.3127,-5.7467,46.555
-143.7448,22.7135,46.545
138.7532,-24.2181,46.521
-163.9842,30.7777,46.507
-156.2761,33.4807,46.498
108.1315,6.2045,46.481
-39.5916,-44.1667,46.475
-88.7657,-3.6806,46.434
-85.6135,33.4881,46.430
174.9882,69.8788,46.424
102.5376,-45.3360,46.421
93.0044,43.6871,46.369
135.1668,-11.0657,46.354
106.5029,-4.8841,46.349
33.3166,-2.6992,46.323
142.6884,53.6903,46.288
49.9614,-56.7536,46.270
119.3736,-0.1055,46.270
-51.0863,-4.7638,46.264
-82.0922,17.4261,46.193
-62.6523,-6.3448,46.188
120.5783,22.1806,46.175
175.0537,37.3682,46.170
-168.7606,38.4765,46.164
-52.8370,-50.9652,46.159
96.7126,-53.8249,46.138
91.9840,7.9419,46.104
-159.1520,26.1371,46.102
128.1491,-30.7357,46.089
12.1883,63.6544,46.065
126.3771,25.0720,46.059
-105.1746,-52.2796,46.057
75.3256,-18.3964,46.056
120.9139,-47.9528,46.040
-131.7817,39.1408,46.004
-177.4955,77.5823,45.999
-69.1827,-62.2002,45.993
-132.8299,57.6294,45.993
-102.9745,-25.2889,45.992
100.0786,13.6207,45.969
-66.6546,21.0860,45.947
97.0449,-9.6988,45.941
-33.9380,-56.4200,45.938
120.6547,82.1261,45.929
135.1405,-81.1862,45.924
-137.9937,42.5286,45.920
-151.6819,40.4037,45.887
-150.9637,53.0029,45.872
146.4481,52.5053,45.870
-154.1282,20.6172,45.847
-33.2128,-69.2700,45.845
-87.8789,54.0865,45.828
-171.6114,2.6155,45.821
112.2794,18.9159,45.821
2.5000,-22.2005,45.820
-153.0591,15.9426,45.815
15.6742,-11.7283,45.806
-91.7409,19.4196,45.761
96.7691,-14.8001,45.756
51.7086,-43.5032,45.735
-16.8201,-81.3895,45.712
76.6850,0.3356,45.702
132.6964,18.6728,45.654
-152.2166,6.4619,45.649
-3.0136,-55.0365,45.647
42.1569,-52.2499,45.631
98.9733,-27.9171,45.569
127.1219,6.7501,45.555
46.4848,-25.1965,45.547
150.8781,12.7508,45.544
101.4478,51.2208,45.521
74.1361,50.7925,45.512
-130.6368,-12.1601,45.468
18.2421,-48.2534,45.461
-168.1333,-59.8752,45.432
80.0070,-3.0385,45.402
168.6948,37.2132,45.359
-37.6113,-30.4483,45.327
-39.9607,37.9583,45.324
-50.9157,11.9569,45.317
48.8123,-17.5137,45.256
-51.3826,-38.0591,45.252
150.8749,58.2456,45.231
143.4078,0.9129,45.231
140.4964,48.8102,45.184
-174.2926,-15.7025,45.140
-87.7546,32.7874,45.139
66.4313,-43.8882,45.078
177.9419,-72.5427,45.048
-44.1219,25.5216,45.036
0.2705,-5.2861,45.032
-1.4041,-66.5889,45.025
151.3024,35.0652,45.010
68.7630,-49.2035,44.957
-127.8109,-53.7190,44.942
-79.5355,44.5279,44.912
121.5696,-15.8327,44.908
146.4604,73.1638,44.908
115.9056,-11.2366,44.896
-104.3211,13.0295,44.894
11.0292,-21.3348,44.884
-138.6363,45.0195,44.882
-102.8331,38.8889,44.878
149.7742,41.2221,44.867
-153.5356,13.7070,44.859
155.2409,85.9633,44.826
136.8840,15.0880,44.823
-121.8350,65.9593,44.820
102.6607,-29.7103,44.819
-140.8025,3.4730,44.817
71.7366,-46.4522,44.812
-126.1722,3.4061,44.808
94.4174,-21.1511,44.806
-171.5718,-20.2568,44.803
-140.9542,-23.3611,44.801
-134.2762,67.3144,44.760
121.8132,69.0915,44.711
34.1262,-53.8197,44.710
-131.0139,-49.4650,44.690
-156.4946,-55.5271,44.683
-63.0228,-19.1525,44.662
-173.9842,67.6845,44.662
157.8521,11.8932,44.644
165.7143,-7.2092,44.602
109.3041,17.7894,44.578
16.6496,-58.4456,44.555
50.0623,-73.5999,44.541
15.0592,-85.5218,44.527
-49.3926,-55.3895,44.506
143.0666,-5.0963,44.472
